http://sw.deri.org/2006/07/location/loc#name	deri:loc-name
http://sw.deri.org/~aharth/2004/07/dblp/dblp.owl#title	deri:dblp-title
http://topbraid.org/examples/kennedys#name	topbraid:name
http://wordnet.princeton.edu/~agraves/wordnet/0.9/schema#hasWordForm	wordnet:hasWordForm
http://www.cogsci.princeton.edu/~wn#relevantWord	cogsci:relevantWord
http://www.cogsci.princeton.edu/~wn#wordForm	cogsci:wordForm
http://www.cs.helsinki.fi/arkistin/template#templateName	helsinki:templateName
http://www.getty.edu/vocabularies/vp#labelNonPreferred	getty:labelNonPreferred
http://www.getty.edu/vocabularies/vp#labelPreferred	getty:labelPreferred
http://www.gnowsis.org/ont/vcard#fullname	gnowsis:fullname
http://www.holygoat.co.uk/owl/places/placename	holygoat:placename
http://www.holygoat.co.uk/owl/redwood/0.1/tags/tagName	holygoat:tagName
http://www.johngoodwin.me.uk/pubs/name	johngoodwin:name
http://www.lingvoj.org/ontology#originalTitle	lingvoj:originalTitle
http://www.lingvoj.org/ontology#translatedTitle	lingvoj:translatedTitle
http://www.mindswap.org/2003/owl/pet#name	mindswap:name
http://www.mmbase.org/rdf#forwardrole	mmbase:forwardrole
http://www.mmbase.org/rdf#name	mmbase:name
http://www.mmbase.org/rdf/bridge#cloudName	mmbase:cloudName
http://www.mmbase.org/rdf/bridge#fieldName	mmbase:fieldName
http://www.mmbase.org/rdf/bridge#forwardrole	mmbase:forwardrole
http://www.mmbase.org/rdf/bridge#nodeManagerName	mmbase:nodeManagerName
http://www.nuin.org/ontology/ks#varName	nuin:varName
http://www.semanticdesktop.org/ontologies/2007/08/15/nao#altLabel	semanticdesktop:altLabel
http://www.semanticdesktop.org/ontologies/2007/08/15/nao#pluralPrefLabel	semanticdesktop:pluralPrefLabel
http://www.snee.com/bobdc.blog/files/skoscombo.rdf#altLabel	snee:altLabel
http://www.snee.com/bobdc.blog/files/skoscombo.rdf#hiddenLabel	snee:hiddenLabel
http://www.snee.com/bobdc.blog/files/skoscombo.rdf#prefLabel	snee:prefLabel
http://www.stud.tu-ilmenau.de/~abendrot/sdms-sys.owl#FN	stud:FN
http://www.stud.tu-ilmenau.de/~abendrot/sdms-sys.owl#login	stud:login
http://www.w3.org/2000/08/palm56/pdb#fieldName	pbd:fieldName
http://www.w3.org/2000/10/swap/pim/email#phrase	email:phrase
http://www.w3.org/2000/10/swap/pim/email#subject	email:subject
http://www.w3.org/2000/10/swap/pim/qif#payee	swap:payee
http://www.w3.org/2001/03/earl/0.975#name	earl:name
http://www.w3.org/2001/03/earl/1.0-test#name	earl:test-name
http://www.w3.org/2001/05id/infoset#itemName	infoset:infoName
http://www.w3.org/2001/05id/infoset#propertyName	infoset:propertyName
http://www.w3.org/2001/12/09mr#knownAs	mr:knwonAs
http://www.w3.org/2001/12/09mr#name	mr:name
http://www.w3.org/2006/03/wn/wn21/schema/lexicalForm	schema:lexicalForm
http://www.w3.org/ns/hydra/core#title	hydra:title
voc://nokia.com/MARS-2/MetaVocabulary/label	nokia:label 
voc://nokia.com/MARS-2/MetaVocabulary/short_label	nokia:short_label 
