,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,23,24,25,26,27,29,30,31,32,33,34,36,37,38,39,40,41,42,43,44,45,46,47,48,51,52,53,54,55,57,59,61,62,63,64,65,66,67,69,70,71,72,73,74,75,77,78,79,80,81,82,84,86,87,88,91,94,95,96,98,99,100,101,102,103,108,109,110,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,129,130,132,133,134,135,136,137,139,143,145,146,147,148,149,150,152,153,154,155,158,159,161,162,163,164,165,167,169,170,171,172,173,174,176,178,179,181,182,183,184,185,186,187,188,189,190,191,192,194,196,197,199,200,201,202,203,204,205,206,207,208,210,212,213,215,219,220,221,222,224,231,232,237,238,241,242,246,247,248,249,251,253,254,255,257,259,263,264,265,269,270,271,273,275,276,279,280,282,285,286,289,290,291,292,293,294,295,296,297,299,300,301,302,303,306,310,311,312,313,315,317,320,321,322,323,328,330,332,333,335,337,339,340,345,347,348,349,350,352,354,355,357,359,364,365,366,367,369,370,371,372,373,377,378,379,380,381,382,383,384,386,387,389,390,391,393,394,395,396,397,398,399,400,401,402,403,404,406,407,408,409,410,411,412,413
DBpedia,0.6242206288763172,0.42278487325692915,0.6183494145657527,0.5574228134417452,0.4644477487742522,0.5986635966226388,0.5226496337697955,0.45015639719472944,0.503703927387097,0.499519993278319,0.4384353446436804,0.38000467394523296,0,0.6943531180475573,0.48990690980724383,0,0.6163082174174965,0.4697741737107406,0.48770470926895415,0.49417398341971985,0.5315526592691704,0.5614770936023541,0.5574228134417452,0,0.41801654690872725,0.47085111655183465,0,0,0.531207086910757,0.47934551276606396,0.5574228134417452,0.3117522117992404,0.6313585803313015,0.4176131449950077,0.5033110983025463,0.6523543165813679,0.3751547211356959,0.6562938230551607,0.5297256198924045,0.5046089897698987,0.397777066137613,0.5843847314397196,0.4449710322284971,0,0,0,0.4567879929685791,0.4766818551315676,0.5794982153533501,0.5585337439598068,0.6699313079313567,0.48664722670581995,0.38000467394523296,0.49461888412525823,0.4878888548078598,0.4644477487742522,0.23545434104287977,0.5939529122674034,0.39325125634488,0.3811280647394433,0.5586839750101054,0.6280578177859448,0,0.35800826479821546,0.4584832892953207,0.5701850324448341,0.5854076229831602,0.5625179303904756,0.5769666412364981,0.6782942866485009,0.5680470291941065,0.6018659381674152,0.4961790137170592,0.42642221205104947,0.3555570488082056,0.561766782730377,0.5887134717586593,0.37719131337247935,0,0.4736635186215613,0.5537869418589597,0.4735910865837013,0.5543624788609298,0.41668348700811253,0,0.35463297031296137,0.6020198952084441,0.46783053690031695,0.3881079874769119,0.48323487603606274,0.5574228134417452,0.4867563614863347,0.4826926153401223,0.6234028706464434,0.3219750242679219,0,0.3575138980864071,0.42161569680692756,0.3575138980864071,0.38000467394523296,0.5066557021571344,0.41575502447128776,0.3994571699934041,0.0,0.0,0.5723087569077745,0.5829203113737231,0.5794946379866344,0.4017829512364902,0.384811487031967,0.5934714834413217,0.46779241695072427,0.3544926996733473,0.5709024543016528,0.5536654634155718,0.46060281562167193,0.0,0.45906901794361676,0.5600684860548638,0.6943531180475573,0.0,0.3262986777323944,0.0,0.3751547211356959,0.5041959608852102,0.47603744874265397,0.4028601836767325,0.5315526592691704,0.0,0.587108584662495,0.5351168839915605,0.46384589556867384,0.3656352157783339,0.5574228134417452,0.7043755980429387,0.48788885480785993,0.444512533751072,0.6211677479422003,0.5433772397393944,0.41619439885656273,0.3987896091339185,0.5187110956437302,0.563183538730273,0.5003336278923365,0,0.4986562232879296,0.5723087569077745,0.6421644213076751,0.5586839750101054,0.5327747107108529,0.521052098040365,0.2792894128376656,0.5667777155215156,0.6244414797528421,0.3524873321768275,0.4537255647817535,0.0,0.5187275490714724,0.4690868453876972,0.46384589556867384,0.5744298284965381,0.5574228134417452,0.0,0.23511543134872415,0.5258593244357708,0.29603376643721646,0.3310514892799069,0.6203371297317661,0,0.46384589556867384,0.42621739391755753,0,0.4055507313454897,0.5479432250357561,0.42278487325692915,0.3219750242679219,0.412544019865025,0.3846771012602901,0.6611713214449833,0.5867844509318101,0.4610935434613582,0.2792894128376656,0.37719131337247935,0.0,0.4276285113450031,0.4644477487742522,0,0.5439258772931397,0.4120919139747322,0.42278487325692915,0.5659019857738992,0.4682389726891266,0,0.5495542064451576,0.5744298284965381,0.6421644213076751,0.46384589556867384,0.5756565556900626,0,0.4395489308451759,0.38000467394523296,0.4644477487742522,0.5384929541718246,0.0,0.6242206288763172,0.45720756257581674,0.7390116866093954,0.582200832716024,0.5769666412364981,0.5445807373505706,0.4556648197643206,0.0,0.0,0,0.517630869533207,0.46384589556867384,0.7062179364369798,0,0.3262986777323944,0,0.5769666412364981,0.6399086561540074,0.46384589556867384,0.6806464582902416,0.3575138980864071,0.535121525929046,0.3751547211356959,0.7174159500298269,0.5327747107108529,0,0.0,0.0,0.4870701558709699,0.5327747107108529,0.48199763558355735,0.0,0.5403761255951778,0.34370097605395544,0.6116694902021147,0,0,0.4661014141722607,0.5769666412364981,0.2904774337245989,0.3339972743474159,0.521052098040365,0.6203371297317661,0.46384589556867384,0.5226496337697955,0.46384589556867384,0.5258882867635157,0.02005265395504141,0.2585925029315378,0.5079148854263208,0.5170431151901597,0.7043755980429386,0.3173216852416749,0.46337586997505587,0.6421644213076751,0.46617221317421065,0.0,0.0,0.5918032891855698,0.8589171062855273,0.5636375564110059,0.39325125634488,0.38000467394523296,0.35463297031296137,0.6146716424782415,0.4201881735488462,0.0,0.46384589556867384,0.46809752254897374,0.5405684987791814,0.571035767020789,0.0,0,0.7349282296650718,0.49104229304702174,0.6421644213076751,0.5759654294985546,0.0,0.0,0.0,0,0,0.5423056154143755,0.5553111662157046
YAGO,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8085411941330265,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.9844247136180296,0.0,0.862357276630564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.8639451719645276,0.0,0.0,0.5021819595482024,0.732824427480916,0.7718045637111897,0.0,0.0,0.972027972027972,0.990487628081735,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9905269913723561,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8528296116771193,0.0,0.0,0.5351724137931034,0.9979652362839724,0.8191489361702128,0.0,0.0,0.0,0.0,0.0,0.611146191414178,0.9967965177118053,0.0,0.0,0.0,0.0,0.6557377049180328,0.0,0.0,0.0,0.0,0.0,0.0,0.9980280257141098,0.9898282809068428,0.8932134662353006,0.0,0.0,0.0,0.0,0.0,0.9953900707333525,0.0,0.0,0.9498352255339734,0.0,0.0,0,0.0,0.0,0.0,0.9692380501656412,0.0,0.0,0.0,0.0,0.0,0.0,0.9913448735019973,0.0,0.9984450405032748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8838258402444348,0.9594046008119079,0,0.0,0.0,0,0.7142857142857143,0.0,0.46439996054731814,0.0,0.997528219494109,0.6992549657874783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.37071053576181356,0.8695031789218998,0.0,0.9966982757181516,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.977504553734062,0,0.0,0.0,0.0,0,0.0,0,0.0,0.9230769230769231,0.0,0.0,0.0,0.6995517520211834,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.9902024820378837,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7810902896081772,0.0,0.0,0.0,0.0,0.9902589688762177,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.9603531708973597,0.0
wikidata,0.0,0.0,0.0,0.0,0.0,0.0,0.30025292704922435,0.9873427829906168,0.0,0.9278517148486188,0.0,0.6956339573416727,0,0.0,0.7563056784163187,0,0.0,0.504171192165108,0.0,0.8658066247517165,0.0,0.7510304733593488,0.0,0,0.5176861104387815,0.0,0,0,0.0,0.17880794701986757,1.0,0.649826694722735,0.9400619134863443,0.7748394165411475,0.0,0.0,0.5677226135195673,0.0,0.8607386167644016,0.5732758620689655,0.6994641991383888,0.0,0.5587772732878775,0,0,0,0.7563056784163187,0.8574391394892519,0.9478232385085869,0.7685057355167997,0.0,0.7407082459151886,0.0,0.7314535407042388,0.0,0.0,0.0,0.0,0.7016944118832732,0.0,0.0,0.0,0,0.488534031836219,0.38573208722741437,0.0,0.6429332587669271,0.0,0.9515514425694066,0.0,0.0,0.0,0.0,0.8696771824434705,0.8833141404916015,0.9362837413684871,0.0,0.7758245881873709,0,0.0,0.0,0.9545292732351169,0.8450880169880461,0.0,0,0.5656132472480973,0.9940119760479041,0.0,0.4478108998899595,0.9291793192249589,1.0,0.0,0.0,0.0,0.6018317984011907,0,0.0,0.966458890887012,0.0,0.6214244783286986,0.9101623146716019,0.0,0.0,0.8696771824434705,0.34055938111026096,0.0,0.8765363108309036,0.8034595438610936,0.8886249475824424,0.8833141404916015,0.0,0.0,0.0,0.0,0.8265489811229831,0.7487531247636572,0.9268803228268508,0.5255076256600559,0.0,0.0,0.9374727668845316,0.6702506899724011,0.7630479726593815,0.0,0.831284243667038,0.0,0.0,0.0,0.9389577056132128,0.0,0.0,0.0,0.7619162487663717,0.0,0.0,0.7205453531572259,0.0,0.0,0.0,0.5061784577605323,0.8753459648725058,0.7193741341249466,0.7960264900662252,0.6932162369617823,0,0.8833141404916015,0.9940119760479041,1.0,0.0,0.0,0.0,0.0,0.9873427829906168,0.75,0.0,0.0,0.972678353858465,0.0,0.9940119760479041,0.0,0.9940119760479041,0.0,0.7083722377840025,0.0,0.0,0.0,0.6956339573416727,0.0,0,0.0,0.6553662224369289,0,0.9201194013425773,0.0,0.0,0.9674673479092709,0.0,0.0,0.0,0.0,0.9747800389549331,0.9742962056303549,0.8903976721629486,0.9268803228268508,0.0,0.0,0,0.7002035304364929,0.0,0.7563056784163187,0.0,0.0,0,0.0,0.9748540892897749,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.972678353858465,0.0,0.8995215311004785,1.0,0.0,0.9940119760479041,0.0,0.0,0.7490274776165483,0.0,0,0.9374727668845316,0.0,0.0,0,0.6702506899724011,0,0.9315297975477617,1.0,0.0,0.0,0.0,0.3490599756951891,0.0,0.0,0.0,0,0.9374727668845316,0.29770309237347126,0.0,0.0,0.0,0.6207916287534122,0.0,0.4802622580837069,0.9854834741244977,0,0,0.3947327411563035,0.0,0.0,0.19662105679968322,0.0,0.8044588658776564,0.0,1.0,0.0,0.768823065326258,1.0,0.0,0.0,0.0,0.999900149775337,0.6191050418103432,0.0,0.0,0.0,0.98989898989899,0.41481140890820367,0.0,0.0,0.0,0.0,0.6956339573416727,0.0,0.9158810531492654,0.0,0.9515514425694066,0.0,0.0,0.0,0.999900149775337,0.972678353858465,0,0.8591703056768559,0.0,0.0,0.9940119760479041,0.9626168224299065,0.6982290436835892,0.9049258138734397,0,0,0.0,0.0
